                       id                        |      experiment_id      | srx_accession | organism | analysis_date | process_type | status |       start_datetime       | finish_datetime | path | process_id  |                                                         accessions_file                                                          
 SRX2484884_SRR5259424_scRecounter_version_1_0   | SRX2484884_SRR5259424   | SRR5259424    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:20:02.205217 |                 |      | version_1_0 | 
 SRX2484887_SRR5167965_scRecounter_version_1_0   | SRX2484887_SRR5167965   | SRR5167965    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:20:02.227682 |                 |      | version_1_0 | 
 SRX2484886_SRR5259426_scRecounter_version_1_0   | SRX2484886_SRR5259426   | SRR5259426    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:20:02.312659 |                 |      | version_1_0 | 
 SRX2484888_SRR5259428_scRecounter_version_1_0   | SRX2484888_SRR5259428   | SRR5259428    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:21:00.256099 |                 |      | version_1_0 | 
 SRX2484889_SRR5259429_scRecounter_version_1_0   | SRX2484889_SRR5259429   | SRR5259429    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:21:00.28589  |                 |      | version_1_0 | 
 SRX2484890_SRR5167968_scRecounter_version_1_0   | SRX2484890_SRR5167968   | SRR5167968    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:21:00.324069 |                 |      | version_1_0 | 
 SRX2484888_SRR5167966_scRecounter_version_1_0   | SRX2484888_SRR5167966   | SRR5167966    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:21:00.370857 |                 |      | version_1_0 | 
 SRX2484889_SRR5167967_scRecounter_version_1_0   | SRX2484889_SRR5167967   | SRR5167967    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:21:00.374191 |                 |      | version_1_0 | 
 SRX2484891_SRR5167969_scRecounter_version_1_0   | SRX2484891_SRR5167969   | SRR5167969    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:21:00.376584 |                 |      | version_1_0 | 
 SRX2484891_SRR5259431_scRecounter_version_1_0   | SRX2484891_SRR5259431   | SRR5259431    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:21:00.384681 |                 |      | version_1_0 | 
 SRX2484890_SRR5259430_scRecounter_version_1_0   | SRX2484890_SRR5259430   | SRR5259430    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:21:00.48639  |                 |      | version_1_0 | 
 SRX2484893_SRR5167971_scRecounter_version_1_0   | SRX2484893_SRR5167971   | SRR5167971    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:22:22.929464 |                 |      | version_1_0 | 
 SRX2484894_SRR5259434_scRecounter_version_1_0   | SRX2484894_SRR5259434   | SRR5259434    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:22:22.939053 |                 |      | version_1_0 | 
 SRX2484895_SRR5259435_scRecounter_version_1_0   | SRX2484895_SRR5259435   | SRR5259435    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:22:22.95835  |                 |      | version_1_0 | 
 SRX2484895_SRR5167973_scRecounter_version_1_0   | SRX2484895_SRR5167973   | SRR5167973    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:22:22.981476 |                 |      | version_1_0 | 
 SRX2484892_SRR5167970_scRecounter_version_1_0   | SRX2484892_SRR5167970   | SRR5167970    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:22:22.998213 |                 |      | version_1_0 | 
 SRX2484894_SRR5167972_scRecounter_version_1_0   | SRX2484894_SRR5167972   | SRR5167972    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:22:23.011669 |                 |      | version_1_0 | 
 SRX2484892_SRR5259432_scRecounter_version_1_0   | SRX2484892_SRR5259432   | SRR5259432    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:22:23.034812 |                 |      | version_1_0 | 
 SRX2484893_SRR5259433_scRecounter_version_1_0   | SRX2484893_SRR5259433   | SRR5259433    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:22:23.143358 |                 |      | version_1_0 | 
 SRX2484899_SRR5259439_scRecounter_version_1_0   | SRX2484899_SRR5259439   | SRR5259439    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:23:36.998962 |                 |      | version_1_0 | 
 SRX2484896_SRR5259436_scRecounter_version_1_0   | SRX2484896_SRR5259436   | SRR5259436    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:23:37.007501 |                 |      | version_1_0 | 
 SRX2484898_SRR5167976_scRecounter_version_1_0   | SRX2484898_SRR5167976   | SRR5167976    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:23:37.017031 |                 |      | version_1_0 | 
 SRX2484899_SRR5167977_scRecounter_version_1_0   | SRX2484899_SRR5167977   | SRR5167977    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:23:37.018046 |                 |      | version_1_0 | 
 SRX2484897_SRR5259437_scRecounter_version_1_0   | SRX2484897_SRR5259437   | SRR5259437    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:23:37.026916 |                 |      | version_1_0 | 
 SRX2484898_SRR5259438_scRecounter_version_1_0   | SRX2484898_SRR5259438   | SRR5259438    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:23:37.030653 |                 |      | version_1_0 | 
 SRX2484897_SRR5167975_scRecounter_version_1_0   | SRX2484897_SRR5167975   | SRR5167975    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:23:37.065431 |                 |      | version_1_0 | 
 SRX2484896_SRR5167974_scRecounter_version_1_0   | SRX2484896_SRR5167974   | SRR5167974    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:23:37.115138 |                 |      | version_1_0 | 
 SRX2484902_SRR5259442_scRecounter_version_1_0   | SRX2484902_SRR5259442   | SRR5259442    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:24:36.41308  |                 |      | version_1_0 | 
 SRX2484901_SRR5167979_scRecounter_version_1_0   | SRX2484901_SRR5167979   | SRR5167979    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:24:36.426582 |                 |      | version_1_0 | 
 SRX2484902_SRR5167980_scRecounter_version_1_0   | SRX2484902_SRR5167980   | SRR5167980    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:24:36.470469 |                 |      | version_1_0 | 
 SRX2484903_SRR5259443_scRecounter_version_1_0   | SRX2484903_SRR5259443   | SRR5259443    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:24:36.478602 |                 |      | version_1_0 | 
 SRX2484900_SRR5259440_scRecounter_version_1_0   | SRX2484900_SRR5259440   | SRR5259440    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:24:36.498417 |                 |      | version_1_0 | 
 SRX2484903_SRR5167981_scRecounter_version_1_0   | SRX2484903_SRR5167981   | SRR5167981    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:24:36.502307 |                 |      | version_1_0 | 
 SRX2484900_SRR5167978_scRecounter_version_1_0   | SRX2484900_SRR5167978   | SRR5167978    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:24:36.52013  |                 |      | version_1_0 | 
 SRX2484901_SRR5259441_scRecounter_version_1_0   | SRX2484901_SRR5259441   | SRR5259441    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:24:36.707592 |                 |      | version_1_0 | 
 SRX2484904_SRR5167982_scRecounter_version_1_0   | SRX2484904_SRR5167982   | SRR5167982    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:26:03.722027 |                 |      | version_1_0 | 
 SRX2484906_SRR5259446_scRecounter_version_1_0   | SRX2484906_SRR5259446   | SRR5259446    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:26:03.742262 |                 |      | version_1_0 | 
 SRX2484907_SRR5259447_scRecounter_version_1_0   | SRX2484907_SRR5259447   | SRR5259447    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:26:03.753151 |                 |      | version_1_0 | 
 SRX2484907_SRR5167985_scRecounter_version_1_0   | SRX2484907_SRR5167985   | SRR5167985    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:26:03.770027 |                 |      | version_1_0 | 
 SRX2484905_SRR5167983_scRecounter_version_1_0   | SRX2484905_SRR5167983   | SRR5167983    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:26:03.795408 |                 |      | version_1_0 | 
 SRX2484904_SRR5259444_scRecounter_version_1_0   | SRX2484904_SRR5259444   | SRR5259444    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:26:03.814143 |                 |      | version_1_0 | 
 SRX2484905_SRR5259445_scRecounter_version_1_0   | SRX2484905_SRR5259445   | SRR5259445    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:26:03.819606 |                 |      | version_1_0 | 
 SRX2484906_SRR5167984_scRecounter_version_1_0   | SRX2484906_SRR5167984   | SRR5167984    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:26:03.943039 |                 |      | version_1_0 | 
 SRX2484911_SRR5167989_scRecounter_version_1_0   | SRX2484911_SRR5167989   | SRR5167989    | mouse    | 2025-11-18    | scRecounter  |        | 2025-11-18 00:32:33.511349 |                 |      | version_1_0 | 
